Main,Middle,Sub,Main,Middle,Sub,Central,Unfiltered,Description,DatapointType,Security
,,R_EG_R.00.01_04_Automatikposition_2_1B,1,1,111,,,Wohnen|Essen|Kochen 111,,
,,R_EG_R.00.01_04_Automatikposition_3_1B,1,1,112,,,Wohnen|Essen|Kochen 112,,
,,R_EG_R.00.01_04_Automatikposition_4_1B,1,1,113,,,Wohnen|Essen|Kochen 113,,
,,R_EG_R.00.01_04_Rollladen_auf_ab_1B,1,1,114,,,Wohnen|Essen|Kochen 114,,
,,R_EG_R.00.01_04_Kurzzeitbetrieb_Stop_1B,1,1,115,,,Wohnen|Essen|Kochen 115,,
,,R_EG_R.00.01_04_Szene_1By,1,1,116,,,Wohnen|Essen|Kochen 116,,
,,R_EG_R.00.01_04_Status_akt_Richtung_1B,1,1,117,,,Wohnen|Essen|Kochen 117,,
,,R_EG_R.00.01_04_Verfahrstatus_auf_1B,1,1,118,,,Wohnen|Essen|Kochen 118,,
,,R_EG_R.00.01_04_Verfahrstatus_ab_1B,1,1,119,,,Wohnen|Essen|Kochen 119,,
,,R_EG_R.00.01_04_Absolute_Position_1By,1,1,120,,,Wohnen|Essen|Kochen 120,,
,,R_EG_R.00.01_04_Status_akt_Position_1By,1,1,121,,,Wohnen|Essen|Kochen 121,,
,,R_EG_R.00.01_04_Status_Sperre_Alarme_1B,1,1,122,,,Wohnen|Essen|Kochen 122,,
,,R_EG_R.00.01_04_Referenzfahrt_starten_1B,1,1,123,,,Wohnen|Essen|Kochen 123,,
,,R_EG_R.00.01_04_Position_anfahren_1B,1,1,124,,,Wohnen|Essen|Kochen 124,,
,,R_EG_R.00.01_04_Status_obere_Position_1B,1,1,125,,,Wohnen|Essen|Kochen 125,,
,,R_EG_R.00.01_04_Status_untere_Position_1B,1,1,126,,,Wohnen|Essen|Kochen 126,,
,,R_EG_R.00.01_04_Zentrales_Objekt_sperren_1B,1,1,127,,,Wohnen|Essen|Kochen 127,,
,,R_EG_R.00.01_04_Sperren_absolute_Position_1B,1,1,128,,,Wohnen|Essen|Kochen 128,,
,,R_EG_R.00.01_04_Funktionen_sperren_1B,1,1,129,,,Wohnen|Essen|Kochen 129,,
,,R_EG_R.00.01_04_Windalarm_1B,1,1,130,,,Wohnen|Essen|Kochen 130,,
,,R_EG_R.00.01_04_Regenalarm_1B,1,1,131,,,Wohnen|Essen|Kochen 131,,
,,R_EG_R.00.01_04_Frostalarm_1B,1,1,132,,,Wohnen|Essen|Kochen 132,,
,,R_EG_R.00.01_04_Sperren_1B,1,1,133,,,Wohnen|Essen|Kochen 133,,
,,R_EG_R.00.01_04_Fensterkontakt_1_1B,1,1,134,,,Wohnen|Essen|Kochen 134,,
,,R_EG_R.00.01_04_Fensterkontakt_2_1B,1,1,135,,,Wohnen|Essen|Kochen 135,,
,,R_EG_R.00.01_04_Raumtemperatur_2By,1,1,136,,,Wohnen|Essen|Kochen 136,,
,,R_EG_R.00.01_04_Beschattung_sperren_aktivieren_1B,1,1,137,,,Wohnen|Essen|Kochen 137,,
,,R_EG_R.00.01_04_Status_Beschattung_bereit_1B,1,1,138,,,Wohnen|Essen|Kochen 138,,
,,R_EG_R.00.01_04_Status_Beschattung_Zustand_1B,1,1,139,,,Wohnen|Essen|Kochen 139,,
,,R_EG_R.00.01_04_Diagnose_1B,1,1,140,,,Wohnen|Essen|Kochen 140,,
,,R_EG_R.00.02_01_Automatikposition_1_1B,1,1,141,,,WC Gast 141,,
,,R_EG_R.00.02_01_Automatikposition_2_1B,1,1,142,,,WC Gast 142,,
,,R_EG_R.00.02_01_Automatikposition_3_1B,1,1,143,,,WC Gast 143,,
,,R_EG_R.00.02_01_Automatikposition_4_1B,1,1,144,,,WC Gast 144,,
,,R_EG_R.00.02_01_Automatikposition_1_1B,1,1,145,,,WC Gast 145,,
,,R_EG_R.00.02_01_Automatikposition_2_1B,1,1,146,,,WC Gast 146,,
,,R_EG_R.00.02_01_Automatikposition_3_1B,1,1,147,,,WC Gast 147,,
,,R_EG_R.00.02_01_Automatikposition_4_1B,1,1,148,,,WC Gast 148,,
,,R_EG_R.00.02_01_Rollladen_auf_ab_1B,1,1,149,,,WC Gast 149,,
,,R_EG_R.00.02_01_Kurzzeitbetrieb_Stop_1B,1,1,150,,,WC Gast 150,,
,,R_EG_R.00.02_01_Szene_1By,1,1,151,,,WC Gast 151,,
,,R_EG_R.00.02_01_Status_akt_Richtung_1B,1,1,152,,,WC Gast 152,,
,,R_EG_R.00.02_01_Verfahrstatus_auf_1B,1,1,153,,,WC Gast 153,,
,,R_EG_R.00.02_01_Verfahrstatus_ab_1B,1,1,154,,,WC Gast 154,,
,,R_EG_R.00.02_01_Absolute_Position_1By,1,1,155,,,WC Gast 155,,
,,R_EG_R.00.02_01_Status_akt_Position_1By,1,1,156,,,WC Gast 156,,
,,R_EG_R.00.02_01_Status_Sperre_Alarme_1B,1,1,157,,,WC Gast 157,,
,,R_EG_R.00.02_01_Referenzfahrt_starten_1B,1,1,158,,,WC Gast 158,,
,,R_EG_R.00.02_01_Position_anfahren_1B,1,1,159,,,WC Gast 159,,
,,R_EG_R.00.02_01_Status_obere_Position_1B,1,1,160,,,WC Gast 160,,
,,R_EG_R.00.02_01_Status_untere_Position_1B,1,1,161,,,WC Gast 161,,
,,R_EG_R.00.02_01_Zentrales_Objekt_sperren_1B,1,1,162,,,WC Gast 162,,
,,R_EG_R.00.02_01_Sperren_absolute_Position_1B,1,1,163,,,WC Gast 163,,
,,R_EG_R.00.02_01_Funktionen_sperren_1B,1,1,164,,,WC Gast 164,,
,,R_EG_R.00.02_01_Windalarm_1B,1,1,165,,,WC Gast 165,,
,,R_EG_R.00.02_01_Regenalarm_1B,1,1,166,,,WC Gast 166,,
,,R_EG_R.00.02_01_Frostalarm_1B,1,1,167,,,WC Gast 167,,
,,R_EG_R.00.02_01_Sperren_1B,1,1,168,,,WC Gast 168,,
,,R_EG_R.00.02_01_Fensterkontakt_1_1B,1,1,169,,,WC Gast 169,,
,,R_EG_R.00.02_01_Fensterkontakt_2_1B,1,1,170,,,WC Gast 170,,
,,R_EG_R.00.02_01_Raumtemperatur_2By,1,1,171,,,WC Gast 171,,
,,R_EG_R.00.02_01_Beschattung_sperren_aktivieren_1B,1,1,172,,,WC Gast 172,,
,,R_EG_R.00.02_01_Status_Beschattung_bereit_1B,1,1,173,,,WC Gast 173,,
,,R_EG_R.00.02_01_Status_Beschattung_Zustand_1B,1,1,174,,,WC Gast 174,,
,,R_EG_R.00.02_01_Diagnose_1B,1,1,175,,,WC Gast 175,,
,,R_EG_R.00.03_01_Automatikposition_1_1B,1,1,176,,,Flur|Garderobe 176,,
,,R_EG_R.00.03_01_Automatikposition_2_1B,1,1,177,,,Flur|Garderobe 177,,
,,R_EG_R.00.03_01_Automatikposition_3_1B,1,1,178,,,Flur|Garderobe 178,,
,,R_EG_R.00.03_01_Automatikposition_4_1B,1,1,179,,,Flur|Garderobe 179,,
,,R_EG_R.00.03_01_Automatikposition_1_1B,1,1,180,,,Flur|Garderobe 180,,
,,R_EG_R.00.03_01_Automatikposition_2_1B,1,1,181,,,Flur|Garderobe 181,,
,,R_EG_R.00.03_01_Automatikposition_3_1B,1,1,182,,,Flur|Garderobe 182,,
,,R_EG_R.00.03_01_Automatikposition_4_1B,1,1,183,,,Flur|Garderobe 183,,
,,R_EG_R.00.03_01_Rollladen_auf_ab_1B,1,1,184,,,Flur|Garderobe 184,,
,,R_EG_R.00.03_01_Kurzzeitbetrieb_Stop_1B,1,1,185,,,Flur|Garderobe 185,,
,,R_EG_R.00.03_01_Szene_1By,1,1,186,,,Flur|Garderobe 186,,
,,R_EG_R.00.03_01_Status_akt_Richtung_1B,1,1,187,,,Flur|Garderobe 187,,
,,R_EG_R.00.03_01_Verfahrstatus_auf_1B,1,1,188,,,Flur|Garderobe 188,,
,,R_EG_R.00.03_01_Verfahrstatus_ab_1B,1,1,189,,,Flur|Garderobe 189,,
,,R_EG_R.00.03_01_Absolute_Position_1By,1,1,190,,,Flur|Garderobe 190,,
,,R_EG_R.00.03_01_Status_akt_Position_1By,1,1,191,,,Flur|Garderobe 191,,
,,R_EG_R.00.03_01_Status_Sperre_Alarme_1B,1,1,192,,,Flur|Garderobe 192,,
,,R_EG_R.00.03_01_Referenzfahrt_starten_1B,1,1,193,,,Flur|Garderobe 193,,
,,R_EG_R.00.03_01_Position_anfahren_1B,1,1,194,,,Flur|Garderobe 194,,
,,R_EG_R.00.03_01_Status_obere_Position_1B,1,1,195,,,Flur|Garderobe 195,,
,,R_EG_R.00.03_01_Status_untere_Position_1B,1,1,196,,,Flur|Garderobe 196,,
,,R_EG_R.00.03_01_Zentrales_Objekt_sperren_1B,1,1,197,,,Flur|Garderobe 197,,
,,R_EG_R.00.03_01_Sperren_absolute_Position_1B,1,1,198,,,Flur|Garderobe 198,,
,,R_EG_R.00.03_01_Funktionen_sperren_1B,1,1,199,,,Flur|Garderobe 199,,
,,R_EG_R.00.03_01_Windalarm_1B,1,1,200,,,Flur|Garderobe 200,,
,,R_EG_R.00.03_01_Regenalarm_1B,1,1,201,,,Flur|Garderobe 201,,
,,R_EG_R.00.03_01_Frostalarm_1B,1,1,202,,,Flur|Garderobe 202,,
,,R_EG_R.00.03_01_Sperren_1B,1,1,203,,,Flur|Garderobe 203,,
,,R_EG_R.00.03_01_Fensterkontakt_1_1B,1,1,204,,,Flur|Garderobe 204,,
,,R_EG_R.00.03_01_Fensterkontakt_2_1B,1,1,205,,,Flur|Garderobe 205,,
,,R_EG_R.00.03_01_Raumtemperatur_2By,1,1,206,,,Flur|Garderobe 206,,
,,R_EG_R.00.03_01_Beschattung_sperren_aktivieren_1B,1,1,207,,,Flur|Garderobe 207,,
,,R_EG_R.00.03_01_Status_Beschattung_bereit_1B,1,1,208,,,Flur|Garderobe 208,,
,,R_EG_R.00.03_01_Status_Beschattung_Zustand_1B,1,1,209,,,Flur|Garderobe 209,,
,,R_EG_R.00.03_01_Diagnose_1B,1,1,210,,,Flur|Garderobe 210,,
,,R_EG_R.00.04_01_Automatikposition_1_1B,1,1,211,,,HAR|HWR 211,,
,,R_EG_R.00.04_01_Automatikposition_2_1B,1,1,212,,,HAR|HWR 212,,
,,R_EG_R.00.04_01_Automatikposition_3_1B,1,1,213,,,HAR|HWR 213,,
,,R_EG_R.00.04_01_Automatikposition_4_1B,1,1,214,,,HAR|HWR 214,,
,,R_EG_R.00.04_01_Automatikposition_1_1B,1,1,215,,,HAR|HWR 215,,
,,R_EG_R.00.04_01_Automatikposition_2_1B,1,1,216,,,HAR|HWR 216,,
,,R_EG_R.00.04_01_Automatikposition_3_1B,1,1,217,,,HAR|HWR 217,,
,,R_EG_R.00.04_01_Automatikposition_4_1B,1,1,218,,,HAR|HWR 218,,
,,R_EG_R.00.04_01_Rollladen_auf_ab_1B,1,1,219,,,HAR|HWR 219,,
,,R_EG_R.00.04_01_Kurzzeitbetrieb_Stop_1B,1,1,220,,,HAR|HWR 220,,
,,R_EG_R.00.04_01_Szene_1By,1,1,221,,,HAR|HWR 221,,
,,R_EG_R.00.04_01_Status_akt_Richtung_1B,1,1,222,,,HAR|HWR 222,,
,,R_EG_R.00.04_01_Verfahrstatus_auf_1B,1,1,223,,,HAR|HWR 223,,
,,R_EG_R.00.04_01_Verfahrstatus_ab_1B,1,1,224,,,HAR|HWR 224,,
,,R_EG_R.00.04_01_Absolute_Position_1By,1,1,225,,,HAR|HWR 225,,
,,R_EG_R.00.04_01_Status_akt_Position_1By,1,1,226,,,HAR|HWR 226,,
,,R_EG_R.00.04_01_Status_Sperre_Alarme_1B,1,1,227,,,HAR|HWR 227,,
,,R_EG_R.00.04_01_Referenzfahrt_starten_1B,1,1,228,,,HAR|HWR 228,,
,,R_EG_R.00.04_01_Position_anfahren_1B,1,1,229,,,HAR|HWR 229,,
,,R_EG_R.00.04_01_Status_obere_Position_1B,1,1,230,,,HAR|HWR 230,,
,,R_EG_R.00.04_01_Status_untere_Position_1B,1,1,231,,,HAR|HWR 231,,
,,R_EG_R.00.04_01_Zentrales_Objekt_sperren_1B,1,1,232,,,HAR|HWR 232,,
,,R_EG_R.00.04_01_Sperren_absolute_Position_1B,1,1,233,,,HAR|HWR 233,,
,,R_EG_R.00.04_01_Funktionen_sperren_1B,1,1,234,,,HAR|HWR 234,,
,,R_EG_R.00.04_01_Windalarm_1B,1,1,235,,,HAR|HWR 235,,
,,R_EG_R.00.04_01_Regenalarm_1B,1,1,236,,,HAR|HWR 236,,
,,R_EG_R.00.04_01_Frostalarm_1B,1,1,237,,,HAR|HWR 237,,
,,R_EG_R.00.04_01_Sperren_1B,1,1,238,,,HAR|HWR 238,,
,,R_EG_R.00.04_01_Fensterkontakt_1_1B,1,1,239,,,HAR|HWR 239,,
,,R_EG_R.00.04_01_Fensterkontakt_2_1B,1,1,240,,,HAR|HWR 240,,
,,R_EG_R.00.04_01_Raumtemperatur_2By,1,1,241,,,HAR|HWR 241,,
,,R_EG_R.00.04_01_Beschattung_sperren_aktivieren_1B,1,1,242,,,HAR|HWR 242,,
,,R_EG_R.00.04_01_Status_Beschattung_bereit_1B,1,1,243,,,HAR|HWR 243,,
,,R_EG_R.00.04_01_Status_Beschattung_Zustand_1B,1,1,244,,,HAR|HWR 244,,
,,R_EG_R.00.04_01_Diagnose_1B,1,1,245,,,HAR|HWR 245,,
,Heizung,,1,2
,,H_EG_R.00.01_01_Temperaturmesswert_2By,1,2,1,,,Wohnen|Essen|Kochen 1,,
,,H_EG_R.00.01_01_Vorlauftemperatur_2By,1,2,2,,,Wohnen|Essen|Kochen 2,,
,,H_EG_R.00.01_01_Sperren_1B,1,2,3,,,Wohnen|Essen|Kochen 3,,
,,H_EG_R.00.01_01_Status_Stellwert_1B,1,2,4,,,Wohnen|Essen|Kochen 4,,
,,H_EG_R.00.01_01_Status_Stellwert_1By,1,2,5,,,Wohnen|Essen|Kochen 5,,
,,H_EG_R.00.01_01_Komfortverlängerung_1B,1,2,6,,,Wohnen|Essen|Kochen 6,,
,,H_EG_R.00.01_01_Zwangsstellung_1B,1,2,7,,,Wohnen|Essen|Kochen 7,,
,,H_EG_R.00.01_01_Taupunktalarm_1B,1,2,8,,,Wohnen|Essen|Kochen 8,,
,,H_EG_R.00.01_01_PWM_Ausgang_Kühlen_für_4_Rohr_1By,1,2,9,,,Wohnen|Essen|Kochen 9,,
,,H_EG_R.00.01_01_Sollwert_Komfort_2By,1,2,10,,,Wohnen|Essen|Kochen 10,,
,,H_EG_R.00.01_01_Sollwertverschiebung_2By,1,2,11,,,Wohnen|Essen|Kochen 11,,
,,H_EG_R.00.01_01_Aktueller_Sollwert_2By,1,2,12,,,Wohnen|Essen|Kochen 12,,
,,H_EG_R.00.01_01_Betriebsartvorwahl_1By,1,2,13,,,Wohnen|Essen|Kochen 13,,
,,H_EG_R.00.01_01_DPT_HVAC_Status_1By,1,2,14,,,Wohnen|Essen|Kochen 14,,
,,H_EG_R.00.01_01_DPT_RHCC_Status_2By,1,2,15,,,Wohnen|Essen|Kochen 15,,
,,H_EG_R.00.01_01_Betriebsart_Komfort_1B,1,2,16,,,Wohnen|Essen|Kochen 16,,
,,H_EG_R.00.01_01_Betriebsart_Nacht_1B,1,2,17,,,Wohnen|Essen|Kochen 17,,
,,H_EG_R.00.01_01_Betriebsart_Frost_Hitzeschutz_1B,1,2,18,,,Wohnen|Essen|Kochen 18,,
,,H_EG_R.00.01_01_Frostalarm_1B,1,2,19,,,Wohnen|Essen|Kochen 19,,
,,H_EG_R.00.01_01_Hitzealarm_1B,1,2,20,,,Wohnen|Essen|Kochen 20,,
,,H_EG_R.00.01_01_Sollwertverschiebung_1B,1,2,21,,,Wohnen|Essen|Kochen 21,,
,,H_EG_R.00.01_01_Diagnosetext_14By,1,2,22,,,Wohnen|Essen|Kochen 22,,
,,H_EG_R.00.02_01_Temperaturmesswert_2By,1,2,23,,,WC Gast 23,,
,,H_EG_R.00.02_01_Vorlauftemperatur_2By,1,2,24,,,WC Gast 24,,
,,H_EG_R.00.02_01_Sperren_1B,1,2,25,,,WC Gast 25,,
,,H_EG_R.00.02_01_Status_Stellwert_1B,1,2,26,,,WC Gast 26,,
,,H_EG_R.00.02_01_Status_Stellwert_1By,1,2,27,,,WC Gast 27,,
,,H_EG_R.00.02_01_Komfortverlängerung_1B,1,2,28,,,WC Gast 28,,
,,H_EG_R.00.02_01_Zwangsstellung_1B,1,2,29,,,WC Gast 29,,
,,H_EG_R.00.02_01_Taupunktalarm_1B,1,2,30,,,WC Gast 30,,
,,H_EG_R.00.02_01_PWM_Ausgang_Kühlen_für_4_Rohr_1By,1,2,31,,,WC Gast 31,,
,,H_EG_R.00.02_01_Sollwert_Komfort_2By,1,2,32,,,WC Gast 32,,
,,H_EG_R.00.02_01_Sollwertverschiebung_2By,1,2,33,,,WC Gast 33,,
,,H_EG_R.00.02_01_Aktueller_Sollwert_2By,1,2,34,,,WC Gast 34,,
,,H_EG_R.00.02_01_Betriebsartvorwahl_1By,1,2,35,,,WC Gast 35,,
,,H_EG_R.00.02_01_DPT_HVAC_Status_1By,1,2,36,,,WC Gast 36,,
,,H_EG_R.00.02_01_DPT_RHCC_Status_2By,1,2,37,,,WC Gast 37,,
,,H_EG_R.00.02_01_Betriebsart_Komfort_1B,1,2,38,,,WC Gast 38,,
,,H_EG_R.00.02_01_Betriebsart_Nacht_1B,1,2,39,,,WC Gast 39,,
,,H_EG_R.00.02_01_Betriebsart_Frost_Hitzeschutz_1B,1,2,40,,,WC Gast 40,,
,,H_EG_R.00.02_01_Frostalarm_1B,1,2,41,,,WC Gast 41,,
,,H_EG_R.00.02_01_Hitzealarm_1B,1,2,42,,,WC Gast 42,,
,,H_EG_R.00.02_01_Sollwertverschiebung_1B,1,2,43,,,WC Gast 43,,
,,H_EG_R.00.02_01_Diagnosetext_14By,1,2,44,,,WC Gast 44,,
,,H_EG_R.00.03_01_Temperaturmesswert_2By,1,2,45,,,Flur|Garderobe 45,,
,,H_EG_R.00.03_01_Vorlauftemperatur_2By,1,2,46,,,Flur|Garderobe 46,,
,,H_EG_R.00.03_01_Sperren_1B,1,2,47,,,Flur|Garderobe 47,,
,,H_EG_R.00.03_01_Status_Stellwert_1B,1,2,48,,,Flur|Garderobe 48,,
,,H_EG_R.00.03_01_Status_Stellwert_1By,1,2,49,,,Flur|Garderobe 49,,
,,H_EG_R.00.03_01_Komfortverlängerung_1B,1,2,50,,,Flur|Garderobe 50,,
,,H_EG_R.00.03_01_Zwangsstellung_1B,1,2,51,,,Flur|Garderobe 51,,
,,H_EG_R.00.03_01_Taupunktalarm_1B,1,2,52,,,Flur|Garderobe 52,,
,,H_EG_R.00.03_01_PWM_Ausgang_Kühlen_für_4_Rohr_1By,1,2,53,,,Flur|Garderobe 53,,
,,H_EG_R.00.03_01_Sollwert_Komfort_2By,1,2,54,,,Flur|Garderobe 54,,
,,H_EG_R.00.03_01_Sollwertverschiebung_2By,1,2,55,,,Flur|Garderobe 55,,
,,H_EG_R.00.03_01_Aktueller_Sollwert_2By,1,2,56,,,Flur|Garderobe 56,,
,,H_EG_R.00.03_01_Betriebsartvorwahl_1By,1,2,57,,,Flur|Garderobe 57,,
,,H_EG_R.00.03_01_DPT_HVAC_Status_1By,1,2,58,,,Flur|Garderobe 58,,
,,H_EG_R.00.03_01_DPT_RHCC_Status_2By,1,2,59,,,Flur|Garderobe 59,,
,,H_EG_R.00.03_01_Betriebsart_Komfort_1B,1,2,60,,,Flur|Garderobe 60,,
,,H_EG_R.00.03_01_Betriebsart_Nacht_1B,1,2,61,,,Flur|Garderobe 61,,
,,H_EG_R.00.03_01_Betriebsart_Frost_Hitzeschutz_1B,1,2,62,,,Flur|Garderobe 62,,
,,H_EG_R.00.03_01_Frostalarm_1B,1,2,63,,,Flur|Garderobe 63,,
,,H_EG_R.00.03_01_Hitzealarm_1B,1,2,64,,,Flur|Garderobe 64,,
,,H_EG_R.00.03_01_Sollwertverschiebung_1B,1,2,65,,,Flur|Garderobe 65,,
,,H_EG_R.00.03_01_Diagnosetext_14By,1,2,66,,,Flur|Garderobe 66,,
,Fensterkontakte,,1,3
,,FK_EG_R.00.01_01_Schalter_1B,1,3,1,,,Wohnen|Essen|Kochen 1,,
,,FK_EG_R.00.01_01_Wert_für_Umschaltung_1B,1,3,2,,,Wohnen|Essen|Kochen 2,,
,,FK_EG_R.00.01_01_Szene_1By,1,3,3,,,Wohnen|Essen|Kochen 3,,
,,FK_EG_R.00.01_01_Zähler_4By,1,3,4,,,Wohnen|Essen|Kochen 4,,
,,FK_EG_R.00.01_01_Sperrobjekt_1B,1,3,5,,,Wohnen|Essen|Kochen 5,,
,,FK_EG_R.00.01_01_Eingangslogik_1A_1B,1,3,6,,,Wohnen|Essen|Kochen 6,,
,,FK_EG_R.00.01_01_Eingangslogik_1B_1B,1,3,7,,,Wohnen|Essen|Kochen 7,,
,,FK_EG_R.00.01_01_Ausgangslogik_1_1B,1,3,8,,,Wohnen|Essen|Kochen 8,,
,,FK_EG_R.00.01_01_Ausgangslogik_1_Szene_1By,1,3,9,,,Wohnen|Essen|Kochen 9,,
,,FK_EG_R.00.01_02_Schalter_1B,1,3,10,,,Wohnen|Essen|Kochen 10,,
,,FK_EG_R.00.01_02_Wert_für_Umschaltung_1B,1,3,11,,,Wohnen|Essen|Kochen 11,,
,,FK_EG_R.00.01_02_Szene_1By,1,3,12,,,Wohnen|Essen|Kochen 12,,
,,FK_EG_R.00.01_02_Zähler_4By,1,3,13,,,Wohnen|Essen|Kochen 13,,
,,FK_EG_R.00.01_02_Sperrobjekt_1B,1,3,14,,,Wohnen|Essen|Kochen 14,,
,,FK_EG_R.00.01_02_Eingangslogik_1A_1B,1,3,15,,,Wohnen|Essen|Kochen 15,,
,,FK_EG_R.00.01_02_Eingangslogik_1B_1B,1,3,16,,,Wohnen|Essen|Kochen 16,,
,,FK_EG_R.00.01_02_Ausgangslogik_1_1B,1,3,17,,,Wohnen|Essen|Kochen 17,,
,,FK_EG_R.00.01_02_Ausgangslogik_1_Szene_1By,1,3,18,,,Wohnen|Essen|Kochen 18,,
,,FK_EG_R.00.01_03_Schalter_1B,1,3,19,,,Wohnen|Essen|Kochen 19,,
,,FK_EG_R.00.01_03_Wert_für_Umschaltung_1B,1,3,20,,,Wohnen|Essen|Kochen 20,,
,,FK_EG_R.00.01_03_Szene_1By,1,3,21,,,Wohnen|Essen|Kochen 21,,
,,FK_EG_R.00.01_03_Zähler_4By,1,3,22,,,Wohnen|Essen|Kochen 22,,
,,FK_EG_R.00.01_03_Sperrobjekt_1B,1,3,23,,,Wohnen|Essen|Kochen 23,,
,,FK_EG_R.00.01_03_Eingangslogik_1A_1B,1,3,24,,,Wohnen|Essen|Kochen 24,,
,,FK_EG_R.00.01_03_Eingangslogik_1B_1B,1,3,25,,,Wohnen|Essen|Kochen 25,,
,,FK_EG_R.00.01_03_Ausgangslogik_1_1B,1,3,26,,,Wohnen|Essen|Kochen 26,,
,,FK_EG_R.00.01_03_Ausgangslogik_1_Szene_1By,1,3,27,,,Wohnen|Essen|Kochen 27,,
,,FK_EG_R.00.01_04_Schalter_1B,1,3,28,,,Wohnen|Essen|Kochen 28,,
,,FK_EG_R.00.01_04_Wert_für_Umschaltung_1B,1,3,29,,,Wohnen|Essen|Kochen 29,,
,,FK_EG_R.00.01_04_Szene_1By,1,3,30,,,Wohnen|Essen|Kochen 30,,
,,FK_EG_R.00.01_04_Zähler_4By,1,3,31,,,Wohnen|Essen|Kochen 31,,
,,FK_EG_R.00.01_04_Sperrobjekt_1B,1,3,32,,,Wohnen|Essen|Kochen 32,,
,,FK_EG_R.00.01_04_Eingangslogik_1A_1B,1,3,33,,,Wohnen|Essen|Kochen 33,,
,,FK_EG_R.00.01_04_Eingangslogik_1B_1B,1,3,34,,,Wohnen|Essen|Kochen 34,,
,,FK_EG_R.00.01_04_Ausgangslogik_1_1B,1,3,35,,,Wohnen|Essen|Kochen 35,,
,,FK_EG_R.00.01_04_Ausgangslogik_1_Szene_1By,1,3,36,,,Wohnen|Essen|Kochen 36,,
,,FK_EG_R.00.02_01_Schalter_1B,1,3,37,,,WC Gast 37,,
,,FK_EG_R.00.02_01_Wert_für_Umschaltung_1B,1,3,38,,,WC Gast 38,,
,,FK_EG_R.00.02_01_Szene_1By,1,3,39,,,WC Gast 39,,
,,FK_EG_R.00.02_01_Zähler_4By,1,3,40,,,WC Gast 40,,
,,FK_EG_R.00.02_01_Sperrobjekt_1B,1,3,41,,,WC Gast 41,,
,,FK_EG_R.00.02_01_Eingangslogik_1A_1B,1,3,42,,,WC Gast 42,,
,,FK_EG_R.00.02_01_Eingangslogik_1B_1B,1,3,43,,,WC Gast 43,,
,,FK_EG_R.00.02_01_Ausgangslogik_1_1B,1,3,44,,,WC Gast 44,,
,,FK_EG_R.00.02_01_Ausgangslogik_1_Szene_1By,1,3,45,,,WC Gast 45,,
,,FK_EG_R.00.03_01_Schalter_1B,1,3,46,,,Flur|Garderobe 46,,
,,FK_EG_R.00.03_01_Wert_für_Umschaltung_1B,1,3,47,,,Flur|Garderobe 47,,
,,FK_EG_R.00.03_01_Szene_1By,1,3,48,,,Flur|Garderobe 48,,
,,FK_EG_R.00.03_01_Zähler_4By,1,3,49,,,Flur|Garderobe 49,,
,,FK_EG_R.00.03_01_Sperrobjekt_1B,1,3,50,,,Flur|Garderobe 50,,
,,FK_EG_R.00.03_01_Eingangslogik_1A_1B,1,3,51,,,Flur|Garderobe 51,,
,,FK_EG_R.00.03_01_Eingangslogik_1B_1B,1,3,52,,,Flur|Garderobe 52,,
,,FK_EG_R.00.03_01_Ausgangslogik_1_1B,1,3,53,,,Flur|Garderobe 53,,
,,FK_EG_R.00.03_01_Ausgangslogik_1_Szene_1By,1,3,54,,,Flur|Garderobe 54,,
,,FK_EG_R.00.04_01_Schalter_1B,1,3,55,,,HAR|HWR 55,,
,,FK_EG_R.00.04_01_Wert_für_Umschaltung_1B,1,3,56,,,HAR|HWR 56,,
,,FK_EG_R.00.04_01_Szene_1By,1,3,57,,,HAR|HWR 57,,
,,FK_EG_R.00.04_01_Zähler_4By,1,3,58,,,HAR|HWR 58,,
,,FK_EG_R.00.04_01_Sperrobjekt_1B,1,3,59,,,HAR|HWR 59,,
,,FK_EG_R.00.04_01_Eingangslogik_1A_1B,1,3,60,,,HAR|HWR 60,,
,,FK_EG_R.00.04_01_Eingangslogik_1B_1B,1,3,61,,,HAR|HWR 61,,
,,FK_EG_R.00.04_01_Ausgangslogik_1_1B,1,3,62,,,HAR|HWR 62,,
,,FK_EG_R.00.04_01_Ausgangslogik_1_Szene_1By,1,3,63,,,HAR|HWR 63,,
,,FK_EG_R.00.04_02_Schalter_1B,1,3,64,,,HAR|HWR 64,,
,,FK_EG_R.00.04_02_Wert_für_Umschaltung_1B,1,3,65,,,HAR|HWR 65,,
,,FK_EG_R.00.04_02_Szene_1By,1,3,66,,,HAR|HWR 66,,
,,FK_EG_R.00.04_02_Zähler_4By,1,3,67,,,HAR|HWR 67,,
,,FK_EG_R.00.04_02_Sperrobjekt_1B,1,3,68,,,HAR|HWR 68,,
,,FK_EG_R.00.04_02_Eingangslogik_1A_1B,1,3,69,,,HAR|HWR 69,,
,,FK_EG_R.00.04_02_Eingangslogik_1B_1B,1,3,70,,,HAR|HWR 70,,
,,FK_EG_R.00.04_02_Ausgangslogik_1_1B,1,3,71,,,HAR|HWR 71,,
,,FK_EG_R.00.04_02_Ausgangslogik_1_Szene_1By,1,3,72,,,HAR|HWR 72,,
,Steckdosen,,1,4
,,S_EG_R.00.01_01_Schalten_1B,1,4,1,,,Wohnen|Essen|Kochen 1,,
